Weight,Date,Steps,Calories,CaloriesOut,CaloriesBMR,CaloriesActivity
177.5,2014-03-24,6859.0,,2344.0,1687.0,823.0
178.0,2014-03-25,7295.0,,2400.0,1687.0,865.0
177.0,2014-03-26,6846.0,,2386.0,1687.0,853.0
178.5,2014-03-27,7828.0,,2415.0,1687.0,906.0
178.0,2014-03-28,5393.0,,2284.0,1687.0,720.0
175.0,2014-03-29,13707.0,,2909.0,1686.0,1507.0
177.0,2014-03-30,11467.0,,2692.0,1688.0,1250.0
177.0,2014-03-31,6728.0,,2332.0,1688.0,802.0
177.0,2014-04-01,6494.0,,2328.0,1688.0,764.0
178.0,2014-04-02,6500.0,,2387.0,1688.0,871.0
178.5,2014-04-03,9849.0,,2680.0,1688.0,1272.0
174.5,2014-04-04,17168.0,,3123.0,1687.0,1757.0
174.0,2014-04-05,9885.0,,2585.0,1687.0,1109.0
173.5,2014-04-06,10145.0,,2569.0,1687.0,1069.0
176.5,2014-04-07,5107.0,,2249.0,1687.0,679.0
177.5,2014-04-08,9151.0,,2531.0,1687.0,1061.0
176.0,2014-04-09,5545.0,,2291.0,1687.0,760.0
177.5,2014-04-10,7718.0,,2398.0,1687.0,882.0
174.5,2014-04-11,10019.0,,2627.0,1687.0,1111.0
176.5,2014-04-12,11818.0,,2726.0,1686.0,1259.0
176.0,2014-04-13,9283.0,,2500.0,1686.0,985.0
177.5,2014-04-14,5878.0,,2324.0,1688.0,776.0
178.5,2014-04-15,10206.0,,2718.0,1688.0,1332.0
178.0,2014-04-16,7355.0,,2389.0,1688.0,867.0
178.5,2014-04-17,9768.0,,2588.0,1688.0,1121.0
,2014-04-18,9098.0,,2581.0,1688.0,1138.0
176.5,2014-04-19,15509.0,,2970.0,1688.0,1577.0
178.0,2014-04-20,9220.0,,2464.0,1687.0,930.0
178.5,2014-04-21,8976.0,,2563.0,1687.0,1093.0
180.5,2014-04-22,7936.0,,2483.0,1687.0,974.0
179.5,2014-04-23,5099.0,,2245.0,1687.0,692.0
178.5,2014-04-24,6841.0,,2408.0,1687.0,907.0
176.0,2014-04-25,10918.0,,2687.0,1687.0,1195.0
177.5,2014-04-26,9725.0,,2585.0,1687.0,1102.0
176.5,2014-04-27,14103.0,,2810.0,1687.0,1391.0
178.5,2014-04-28,6550.0,,2373.0,1687.0,856.0
180.5,2014-04-29,7205.0,,2422.0,1686.0,899.0
182.0,2014-04-30,9542.0,,2596.0,1686.0,1134.0
179.5,2014-05-01,8779.0,,2479.0,1688.0,988.0
178.0,2014-05-02,7144.0,,2389.0,1688.0,854.0
,2014-05-03,10985.0,,2664.0,1688.0,1207.0
178.0,2014-05-04,13048.0,,2808.0,1688.0,1391.0
180.0,2014-05-05,12696.0,,2815.0,1688.0,1328.0
180.5,2014-05-06,16462.0,,3116.0,1688.0,1735.0
179.0,2014-05-07,9629.0,,2601.0,1688.0,1056.0
180.5,2014-05-08,8282.0,,2516.0,1688.0,1065.0
180.0,2014-05-09,6930.0,,2418.0,1687.0,886.0
179.0,2014-05-10,11546.0,,2709.0,1687.0,1220.0
178.0,2014-05-11,8929.0,,2508.0,1687.0,998.0
179.5,2014-05-12,7388.0,,2482.0,1687.0,1016.0
180.0,2014-05-13,8180.0,,2475.0,1687.0,968.0
178.0,2014-05-14,13200.0,,2864.0,1687.0,1414.0
180.5,2014-05-15,7596.0,,2397.0,1687.0,855.0
178.0,2014-05-16,11069.0,,2715.0,1687.0,1257.0
178.0,2014-05-17,8985.0,,2472.0,1687.0,935.0
180.0,2014-05-18,8563.0,,2447.0,1687.0,972.0
180.5,2014-05-19,6791.0,,2350.0,1686.0,798.0
181.5,2014-05-20,9811.0,,2613.0,1686.0,1154.0
177.5,2014-05-21,10892.0,,2673.0,1689.0,1142.0
179.0,2014-05-22,7278.0,,2378.0,1688.0,832.0
180.5,2014-05-23,11128.0,,2704.0,1688.0,1233.0
179.5,2014-05-24,7737.0,,2398.0,1688.0,834.0
178.5,2014-05-25,11996.0,,2747.0,1688.0,1281.0
179.0,2014-05-26,8825.0,,2520.0,1688.0,1018.0
179.5,2014-05-27,7247.0,,2479.0,1688.0,1009.0
178.5,2014-05-28,12169.0,,2740.0,1688.0,1240.0
180.0,2014-05-29,7433.0,,2424.0,1688.0,895.0
180.5,2014-05-30,9982.0,,2601.0,1688.0,1093.0
179.0,2014-05-31,10158.0,,2689.0,1688.0,1218.0
180.5,2014-06-01,6532.0,,2232.0,1688.0,628.0
179.5,2014-06-02,10547.0,,2660.0,1687.0,1149.0
179.5,2014-06-03,9005.0,,2497.0,1687.0,1005.0
180.0,2014-06-04,6171.0,,2267.0,1687.0,687.0
180.0,2014-06-05,8020.0,,2492.0,1687.0,999.0
179.5,2014-06-06,5965.0,,2280.0,1687.0,709.0
178.0,2014-06-07,8027.0,,2428.0,1687.0,886.0
178.5,2014-06-08,13064.0,,2821.0,1687.0,1392.0
179.5,2014-06-09,14979.0,,2994.0,1687.0,1707.0
180.0,2014-06-10,4837.0,,2266.0,1687.0,694.0
181.0,2014-06-11,6717.0,,2361.0,1687.0,799.0
179.5,2014-06-12,10033.0,,2588.0,1687.0,1060.0
179.5,2014-06-13,7443.0,,2392.0,1686.0,857.0
178.0,2014-06-14,13848.0,,2859.0,1686.0,1453.0
176.5,2014-06-15,13342.0,,2805.0,1686.0,1388.0
178.5,2014-06-16,11088.0,,2682.0,1689.0,1166.0
177.0,2014-06-17,11764.0,,2772.0,1689.0,1296.0
179.0,2014-06-18,7894.0,,2502.0,1689.0,1021.0
,2014-06-19,15478.0,,3048.0,1688.0,1604.0
178.0,2014-06-20,11164.0,,2792.0,1688.0,1306.0
,2014-06-21,6824.0,,2439.0,1683.0,982.0
,2014-06-22,6916.0,,2404.0,1683.0,871.0
183.5,2014-06-23,10373.0,,2617.0,1683.0,1133.0
178.0,2014-06-24,15855.0,,3029.0,1683.0,1615.0
177.0,2014-06-25,6435.0,,2277.0,1683.0,724.0
177.0,2014-06-26,7790.0,,2461.0,1683.0,950.0
181.0,2014-06-27,7908.0,,2437.0,1683.0,948.0
179.5,2014-06-28,13332.0,,2770.0,1683.0,1328.0
176.5,2014-06-29,13404.0,,2838.0,1683.0,1352.0
177.5,2014-06-30,8352.0,,2484.0,1683.0,984.0
180.5,2014-07-01,12066.0,,2755.0,1683.0,1301.0
177.0,2014-07-02,16903.0,,3124.0,1683.0,1757.0
178.5,2014-07-03,8182.0,,2538.0,1682.0,1113.0
177.0,2014-07-04,11228.0,,2651.0,1682.0,1135.0
177.5,2014-07-05,9239.0,,2514.0,1682.0,988.0
178.0,2014-07-06,14676.0,,2936.0,1682.0,1507.0
180.5,2014-07-07,6489.0,,2340.0,1682.0,795.0
178.5,2014-07-08,10159.0,,2623.0,1682.0,1107.0
,2014-07-09,18315.0,,3221.0,1682.0,1865.0
177.0,2014-07-10,7718.0,,2400.0,1682.0,868.0
177.5,2014-07-11,12656.0,,2869.0,1682.0,1430.0
177.0,2014-07-12,17984.0,,3122.0,1682.0,1701.0
177.5,2014-07-13,10276.0,,2558.0,1682.0,1009.0
179.0,2014-07-14,7911.0,,2501.0,1682.0,1024.0
176.5,2014-07-15,13167.0,,2846.0,1682.0,1401.0
178.0,2014-07-16,12878.0,,2822.0,1681.0,1445.0
176.5,2014-07-17,9541.0,,2593.0,1684.0,1128.0
174.5,2014-07-18,13544.0,,2895.0,1684.0,1431.0
174.5,2014-07-19,10493.0,,2554.0,1684.0,983.0
174.5,2014-07-20,9715.0,,2544.0,1684.0,1018.0
177.0,2014-07-21,8112.0,,2527.0,1684.0,1043.0
176.0,2014-07-22,14413.0,,2992.0,1684.0,1579.0
179.0,2014-07-23,10630.0,,2632.0,1684.0,1151.0
178.5,2014-07-24,9065.0,,2556.0,1684.0,1083.0
175.5,2014-07-25,17951.0,,3218.0,1684.0,1828.0
175.5,2014-07-26,9300.0,,2539.0,1684.0,998.0
174.5,2014-07-27,11855.0,,2743.0,1683.0,1262.0
177.0,2014-07-28,5904.0,,2303.0,1683.0,732.0
178.5,2014-07-29,5786.0,,2308.0,1683.0,752.0
178.0,2014-07-30,17534.0,,3151.0,1683.0,1758.0
179.5,2014-07-31,6326.0,,2344.0,1683.0,815.0
177.5,2014-08-01,10549.0,,2653.0,1683.0,1142.0
175.5,2014-08-02,17690.0,,3185.0,1683.0,1765.0
175.5,2014-08-03,14693.0,,2993.0,1683.0,1546.0
177.0,2014-08-04,6736.0,,2367.0,1683.0,864.0
177.0,2014-08-05,4935.0,,2266.0,1683.0,718.0
175.5,2014-08-06,9569.0,,2582.0,1683.0,1048.0
176.0,2014-08-07,5487.0,,2285.0,1683.0,735.0
173.0,2014-08-08,14516.0,,2970.0,1683.0,1540.0
174.5,2014-08-09,14238.0,,2937.0,1683.0,1535.0
171.5,2014-08-10,18890.0,,3293.0,1683.0,1914.0
175.5,2014-08-11,8471.0,,2462.0,1682.0,916.0
177.0,2014-08-12,5983.0,,2279.0,1682.0,726.0
177.5,2014-08-13,11419.0,,2743.0,1682.0,1269.0
179.0,2014-08-14,7326.0,,2399.0,1682.0,869.0
177.0,2014-08-15,13010.0,,2829.0,1682.0,1332.0
176.0,2014-08-16,8154.0,,2423.0,1682.0,875.0
175.0,2014-08-17,11545.0,,2708.0,1682.0,1222.0
179.0,2014-08-18,5886.0,,2367.0,1682.0,855.0
177.0,2014-08-19,11960.0,,2776.0,1682.0,1315.0
175.5,2014-08-20,14021.0,,2905.0,1682.0,1422.0
175.5,2014-08-21,11163.0,,2707.0,1682.0,1206.0
,2014-08-22,11048.0,,2670.0,1682.0,1161.0
174.5,2014-08-23,15171.0,,2939.0,1682.0,1495.0
172.5,2014-08-24,18992.0,,3269.0,1682.0,1864.0
177.0,2014-08-25,6778.0,,2372.0,1681.0,849.0
176.5,2014-08-26,10397.0,,2681.0,1681.0,1193.0
178.5,2014-08-27,7541.0,,2451.0,1685.0,965.0
174.5,2014-08-28,15555.0,,3092.0,1684.0,1645.0
176.5,2014-08-29,4782.0,,2211.0,1684.0,627.0
174.0,2014-08-30,21205.0,,3394.0,1684.0,1981.0
174.5,2014-08-31,7602.0,,2433.0,1684.0,897.0
175.0,2014-09-01,11489.0,,2709.0,1684.0,1205.0
177.5,2014-09-02,6507.0,,2359.0,1684.0,842.0
177.0,2014-09-03,15164.0,,2950.0,1684.0,1551.0
176.5,2014-09-04,9162.0,,2590.0,1684.0,1097.0
178.5,2014-09-05,5671.0,,2308.0,1684.0,747.0
176.5,2014-09-06,9024.0,,2546.0,1684.0,1050.0
173.5,2014-09-07,17789.0,,3159.0,1684.0,1693.0
176.5,2014-09-08,5185.0,,2267.0,1684.0,719.0
176.0,2014-09-09,11091.0,,2678.0,1684.0,1148.0
177.0,2014-09-10,6070.0,,2354.0,1684.0,835.0
175.5,2014-09-11,15588.0,,3060.0,1684.0,1641.0
177.0,2014-09-12,6863.0,,2405.0,1684.0,914.0
176.0,2014-09-13,3033.0,,2059.0,1684.0,476.0
177.5,2014-09-14,11886.0,,2718.0,1683.0,1235.0
178.0,2014-09-15,5012.0,,2264.0,1683.0,724.0
175.5,2014-09-16,10716.0,,2714.0,1683.0,1246.0
176.5,2014-09-17,15188.0,,3012.0,1683.0,1568.0
178.0,2014-09-18,7385.0,,2369.0,1683.0,842.0
178.5,2014-09-19,7210.0,,2384.0,1683.0,870.0
178.0,2014-09-20,11493.0,,2745.0,1683.0,1320.0
174.5,2014-09-21,20377.0,,3384.0,1683.0,1968.0
179.5,2014-09-22,4154.0,,2150.0,1683.0,563.0
180.5,2014-09-23,5417.0,,2278.0,1683.0,719.0
180.0,2014-09-24,10527.0,,2558.0,1683.0,1067.0
178.5,2014-09-25,12021.0,,2788.0,1683.0,1316.0
177.5,2014-09-26,10865.0,,2718.0,1683.0,1213.0
175.5,2014-09-27,16371.0,,3062.0,1683.0,1674.0
173.5,2014-09-28,19989.0,,3279.0,1683.0,1881.0
177.5,2014-09-29,4952.0,,2220.0,1683.0,618.0
178.0,2014-09-30,9661.0,,2603.0,1683.0,1086.0
,2014-10-01,17877.0,,3191.0,1682.0,1826.0
179.5,2014-10-02,7932.0,,2430.0,1682.0,925.0
179.0,2014-10-03,7433.0,,2464.0,1682.0,994.0
176.5,2014-10-04,10917.0,,2715.0,1682.0,1262.0
175.5,2014-10-05,9719.0,,2572.0,1682.0,1079.0
176.0,2014-10-06,4088.0,,2171.0,1682.0,589.0
178.5,2014-10-07,10306.0,,2653.0,1682.0,1148.0
180.0,2014-10-08,17979.0,,3150.0,1682.0,1850.0
,2014-10-09,11896.0,,2731.0,1682.0,1237.0
178.5,2014-10-10,4477.0,,2205.0,1682.0,644.0
175.5,2014-10-11,9529.0,,2534.0,1682.0,1012.0
176.0,2014-10-12,8274.0,,2447.0,1682.0,935.0
179.5,2014-10-13,6073.0,,2335.0,1682.0,829.0
179.5,2014-10-14,10770.0,,2692.0,1682.0,1201.0
179.5,2014-10-15,13770.0,,2824.0,1682.0,1456.0
179.0,2014-10-16,6591.0,,2379.0,1682.0,846.0
180.5,2014-10-17,6827.0,,2374.0,1682.0,860.0
179.0,2014-10-18,12279.0,,2759.0,1681.0,1424.0
175.0,2014-10-19,27739.0,,3946.0,1681.0,2619.0
179.0,2014-10-20,3956.0,,2111.0,1685.0,501.0
,2014-10-21,8172.0,,2482.0,1685.0,990.0
178.0,2014-10-22,9851.0,,2557.0,1685.0,1078.0
179.5,2014-10-23,8616.0,,2511.0,1685.0,1029.0
181.0,2014-10-24,9900.0,,2604.0,1685.0,1073.0
178.5,2014-10-25,10215.0,,2589.0,1685.0,1057.0
177.0,2014-10-26,9115.0,,2536.0,1685.0,1019.0
177.5,2014-10-27,5063.0,,2276.0,1685.0,724.0
180.0,2014-10-28,7770.0,,2449.0,1685.0,946.0
179.5,2014-10-29,4472.0,,2266.0,1685.0,732.0
178.5,2014-10-30,11257.0,,2714.0,1685.0,1227.0
179.5,2014-10-31,6246.0,,2391.0,1685.0,902.0
180.0,2014-11-01,8344.0,,2435.0,1684.0,877.0
179.5,2014-11-02,12598.0,,2870.0,1684.0,1383.0
179.0,2014-11-03,9518.0,,2542.0,1684.0,1060.0
177.0,2014-11-04,15902.0,,3063.0,1684.0,1663.0
179.0,2014-11-05,10365.0,,2621.0,1684.0,1130.0
179.0,2014-11-06,10046.0,,2621.0,1684.0,1198.0
179.0,2014-11-07,10275.0,,2635.0,1684.0,1130.0
179.0,2014-11-08,11573.0,,2676.0,1684.0,1151.0
180.5,2014-11-09,7487.0,,2375.0,1684.0,827.0
180.5,2014-11-10,3831.0,,2058.0,1684.0,456.0
180.5,2014-11-11,10585.0,,2613.0,1684.0,1141.0
180.5,2014-11-12,7203.0,,2379.0,1684.0,868.0
178.5,2014-11-13,14828.0,,2924.0,1684.0,1462.0
181.0,2014-11-14,11669.0,,2674.0,1684.0,1229.0
177.5,2014-11-15,7848.0,,2414.0,1684.0,880.0
178.5,2014-11-16,13044.0,,2813.0,1684.0,1381.0
181.5,2014-11-17,9229.0,,2510.0,1684.0,995.0
180.5,2014-11-18,13911.0,,2898.0,1684.0,1463.0
180.5,2014-11-19,11109.0,,2619.0,1684.0,1131.0
179.0,2014-11-20,16110.0,,3007.0,1684.0,1588.0
180.5,2014-11-21,10638.0,,2625.0,1684.0,1158.0
,2014-11-22,11818.0,,2729.0,1683.0,1300.0
,2014-11-23,8845.0,,2484.0,1683.0,983.0
178.5,2014-11-24,15537.0,,2999.0,1683.0,1614.0
180.5,2014-11-25,5101.0,,2264.0,1683.0,720.0
181.0,2014-11-26,9555.0,,2561.0,1683.0,1083.0
180.5,2014-11-27,6427.0,,2438.0,1683.0,993.0
179.5,2014-11-28,9055.0,,2508.0,1683.0,1014.0
179.5,2014-11-29,11716.0,,2727.0,1683.0,1282.0
178.0,2014-11-30,11425.0,,2696.0,1683.0,1204.0
179.5,2014-12-01,9843.0,,2491.0,1683.0,972.0
181.0,2014-12-02,8083.0,,2442.0,1683.0,931.0
182.5,2014-12-03,11413.0,,2770.0,1683.0,1389.0
179.5,2014-12-04,16407.0,,3099.0,1683.0,1722.0
178.5,2014-12-05,9134.0,,2526.0,1683.0,1067.0
178.0,2014-12-06,15479.0,,3045.0,1683.0,1714.0
178.0,2014-12-07,8845.0,,2534.0,1683.0,1049.0
179.5,2014-12-08,9809.0,,2561.0,1683.0,1078.0
181.5,2014-12-09,7950.0,,2459.0,1683.0,962.0
179.5,2014-12-10,7721.0,,2557.0,1683.0,1136.0
178.0,2014-12-11,11625.0,,2774.0,1683.0,1331.0
178.0,2014-12-12,8281.0,,2468.0,1682.0,982.0
179.5,2014-12-13,16869.0,,3166.0,1682.0,1831.0
175.5,2014-12-14,15494.0,,3018.0,1682.0,1664.0
177.0,2014-12-15,8495.0,,2513.0,1682.0,1034.0
176.0,2014-12-16,10982.0,,2717.0,1682.0,1277.0
176.0,2014-12-17,12002.0,,2839.0,1682.0,1502.0
174.5,2014-12-18,14115.0,,2960.0,1682.0,1568.0
175.0,2014-12-19,8742.0,,2554.0,1682.0,1111.0
175.5,2014-12-20,11441.0,,2741.0,1682.0,1354.0
173.5,2014-12-21,11566.0,,2725.0,1682.0,1299.0
175.5,2014-12-22,8940.0,,2531.0,1682.0,1091.0
176.0,2014-12-23,9034.0,,2555.0,1682.0,1103.0
173.0,2014-12-24,10806.0,,2687.0,1682.0,1289.0
175.0,2014-12-25,5814.0,,2375.0,1682.0,845.0
173.0,2014-12-26,15130.0,,2952.0,1682.0,1590.0
173.0,2014-12-27,3465.0,,2100.0,1682.0,554.0
175.0,2014-12-28,7925.0,,2506.0,1682.0,1065.0
172.0,2014-12-29,12995.0,,2787.0,1682.0,1316.0
172.5,2014-12-30,9037.0,,2508.0,1682.0,1034.0
170.5,2014-12-31,12967.0,,2810.0,1682.0,1420.0
172.0,2015-01-01,4124.0,,2084.0,1681.0,536.0
170.0,2015-01-02,9550.0,,2508.0,1681.0,1008.0
170.0,2015-01-03,7571.0,,2398.0,1686.0,863.0
171.5,2015-01-04,5160.0,,2290.0,1686.0,828.0
172.0,2015-01-05,9030.0,,2660.0,1686.0,1290.0
171.5,2015-01-06,11091.0,,2708.0,1686.0,1294.0
170.0,2015-01-07,15321.0,,3063.0,1686.0,1727.0
172.5,2015-01-08,8028.0,,2491.0,1686.0,1013.0
173.5,2015-01-09,8464.0,,2491.0,1686.0,1020.0
171.5,2015-01-10,10470.0,,2614.0,1681.0,1151.0
173.5,2015-01-11,6397.0,,2346.0,1687.0,879.0
172.0,2015-01-12,14320.0,,2969.0,1689.0,1563.0
173.0,2015-01-13,9106.0,,2551.0,1690.0,1090.0
171.5,2015-01-14,15723.0,,3106.0,1690.0,1755.0
172.5,2015-01-15,9419.0,,2675.0,1691.0,1247.0
172.5,2015-01-16,9346.0,,2561.0,1691.0,1071.0
171.5,2015-01-17,11747.0,,2959.0,1691.0,1502.0
170.5,2015-01-18,13248.0,,2904.0,1691.0,1467.0
171.5,2015-01-19,4242.0,,2227.0,1691.0,655.0
171.5,2015-01-20,7426.0,,2702.0,1692.0,1125.0
171.5,2015-01-21,9122.0,,2731.0,1692.0,1255.0
169.5,2015-01-22,9991.0,,2894.0,1692.0,1348.0
171.5,2015-01-23,5502.0,,2327.0,1692.0,818.0
170.5,2015-01-24,10539.0,,2801.0,1692.0,1293.0
170.5,2015-01-25,10866.0,,2976.0,1692.0,1499.0
173.0,2015-01-26,5845.0,,2599.0,1692.0,1038.0
171.5,2015-01-27,6680.0,,2557.0,1692.0,932.0
171.0,2015-01-28,5115.0,,2335.0,1692.0,781.0
172.5,2015-01-29,7365.0,,2619.0,1692.0,1105.0
172.5,2015-01-30,5912.0,,2405.0,1692.0,884.0
172.5,2015-01-31,5694.0,,2380.0,1692.0,842.0
173.5,2015-02-01,4640.0,,2259.0,1692.0,734.0
173.5,2015-02-02,4518.0,,2234.0,1692.0,677.0
174.0,2015-02-03,4883.0,,2346.0,1692.0,803.0
173.5,2015-02-04,5898.0,,2401.0,1692.0,873.0
171.5,2015-02-05,10742.0,,2759.0,1692.0,1239.0
174.0,2015-02-06,4477.0,,2250.0,1692.0,690.0
173.5,2015-02-07,12078.0,,2824.0,1692.0,1339.0
172.5,2015-02-08,12732.0,,2893.0,1692.0,1403.0
174.5,2015-02-09,5336.0,,2335.0,1692.0,800.0
172.5,2015-02-10,10703.0,,2822.0,1692.0,1303.0
172.0,2015-02-11,11424.0,,2829.0,1692.0,1374.0
171.5,2015-02-12,8602.0,,2509.0,1692.0,965.0
173.5,2015-02-13,5326.0,,2293.0,1692.0,747.0
172.0,2015-02-14,9201.0,,2541.0,1692.0,1042.0
172.5,2015-02-15,9321.0,,2625.0,1692.0,1129.0
173.5,2015-02-16,4508.0,,2183.0,1692.0,623.0
174.5,2015-02-17,5625.0,,2316.0,1692.0,768.0
173.5,2015-02-18,5423.0,,2388.0,1692.0,859.0
173.5,2015-02-19,5006.0,,2404.0,1692.0,813.0
174.5,2015-02-20,3488.0,,2106.0,1692.0,521.0
172.5,2015-02-21,8478.0,,2529.0,1692.0,1000.0
173.0,2015-02-22,8353.0,,2519.0,1692.0,1020.0
174.0,2015-02-23,5023.0,,2286.0,1692.0,744.0
,2015-02-24,9571.0,,2609.0,1692.0,1062.0
,2015-02-25,7510.0,,2456.0,1692.0,885.0
,2015-02-26,7808.0,,2522.0,1692.0,950.0
,2015-02-27,8609.0,,2575.0,1692.0,1056.0
,2015-02-28,4727.0,,2324.0,1692.0,740.0
175.0,2015-03-01,8214.0,,2616.0,1692.0,1085.0
174.5,2015-03-02,5034.0,,2383.0,1692.0,800.0
173.5,2015-03-03,10283.0,,2898.0,1692.0,1307.0
176.5,2015-03-04,4500.0,,2328.0,1692.0,761.0
175.5,2015-03-05,9465.0,,2594.0,1692.0,1047.0
175.5,2015-03-06,7900.0,,2449.0,1692.0,909.0
175.5,2015-03-07,12787.0,,2840.0,1692.0,1424.0
175.0,2015-03-08,11222.0,,2773.0,1692.0,1324.0
178.0,2015-03-09,3908.0,,2171.0,1692.0,610.0
177.0,2015-03-10,8663.0,,2507.0,1692.0,948.0
178.5,2015-03-11,4433.0,,2208.0,1692.0,611.0
179.0,2015-03-12,4780.0,,2211.0,1692.0,655.0
176.5,2015-03-13,4523.0,,2252.0,1692.0,702.0
175.0,2015-03-14,10000.0,,2667.0,1692.0,1139.0
175.0,2015-03-15,12621.0,,2836.0,1692.0,1354.0
175.5,2015-03-16,10798.0,,2819.0,1692.0,1286.0
175.5,2015-03-17,4928.0,,2293.0,1692.0,743.0
174.5,2015-03-18,4145.0,,2202.0,1692.0,622.0
177.5,2015-03-19,4935.0,,2247.0,1692.0,682.0
176.0,2015-03-20,5850.0,,2367.0,1692.0,822.0
175.0,2015-03-21,11522.0,,2829.0,1692.0,1371.0
175.5,2015-03-22,12690.0,,2860.0,1692.0,1425.0
175.0,2015-03-23,6505.0,,2395.0,1692.0,876.0
174.0,2015-03-24,9614.0,,2673.0,1693.0,1148.0
175.1,2015-03-25,3889.0,,2207.0,1698.0,646.0
175.5,2015-03-26,3797.0,,2152.0,1699.0,585.0
175.8,2015-03-27,3412.0,,2126.0,1701.0,541.0
174.7,2015-03-28,11378.0,,2770.0,1696.0,1272.0
173.2,2015-03-29,9599.0,,2696.0,1689.0,1185.0
174.1,2015-03-30,3402.0,,2171.0,1693.0,546.0
174.5,2015-03-31,9977.0,,2854.0,1695.0,1330.0
174.3,2015-04-01,8815.0,,2685.0,1694.0,1139.0
175.9,2015-04-02,4542.0,,2379.0,1701.0,793.0
175.2,2015-04-03,9680.0,,2629.0,1698.0,1121.0
174.6,2015-04-04,12375.0,,2753.0,1695.0,1284.0
174.3,2015-04-05,10460.0,,2752.0,1694.0,1190.0
177.1,2015-04-06,6505.0,,2370.0,1706.0,833.0
177.5,2015-04-07,6614.0,,2418.0,1708.0,923.0
174.9,2015-04-08,14651.0,,3047.0,1697.0,1610.0
,2015-04-09,6526.0,,2328.0,1696.0,771.0
,2015-04-10,6071.0,,2417.0,1696.0,861.0
174.6,2015-04-11,14521.0,,3189.0,1695.0,1784.0
174.7,2015-04-12,11571.0,,2887.0,1696.0,1404.0
,2015-04-13,12044.0,,2824.0,1709.0,1297.0
,2015-04-14,15717.0,,3200.0,1714.0,1793.0
,2015-04-15,14072.0,,2911.0,1716.0,1405.0
,2015-04-16,9718.0,,2781.0,1717.0,1283.0
180.6,2015-04-17,9136.0,,2688.0,1722.0,1114.0
178.1,2015-04-18,13188.0,,2875.0,1711.0,1353.0
176.6,2015-04-19,8894.0,,2619.0,1705.0,1115.0
178.4,2015-04-20,6001.0,,2383.0,1713.0,828.0
176.7,2015-04-21,10833.0,,2756.0,1705.0,1228.0
177.2,2015-04-22,12018.0,,2942.0,1707.0,1518.0
176.4,2015-04-23,9309.0,,2666.0,1704.0,1141.0
176.2,2015-04-24,5953.0,,2407.0,1703.0,830.0
175.4,2015-04-25,12549.0,,2934.0,1699.0,1417.0
175.6,2015-04-26,12020.0,,2875.0,1700.0,1401.0
178.6,2015-04-27,5431.0,,2319.0,1714.0,762.0
180.1,2015-04-28,10911.0,,2836.0,1720.0,1326.0
177.7,2015-04-29,10847.0,,2803.0,1710.0,1364.0
177.7,2015-04-30,10247.0,,2709.0,1710.0,1161.0
178.7,2015-05-01,5091.0,,2295.0,1714.0,728.0
177.6,2015-05-02,13462.0,,3075.0,1709.0,1594.0
177.8,2015-05-03,11861.0,,2931.0,1710.0,1387.0
179.5,2015-05-04,4531.0,,2287.0,1718.0,707.0
180.7,2015-05-05,3693.0,,2160.0,1723.0,527.0
178.6,2015-05-06,6611.0,,2482.0,1714.0,939.0
177.9,2015-05-07,4786.0,,2345.0,1710.0,806.0
176.7,2015-05-08,4708.0,,2293.0,1705.0,748.0
175.8,2015-05-09,12712.0,,3065.0,1701.0,1587.0
176.1,2015-05-10,10915.0,,2844.0,1702.0,1341.0
179.2,2015-05-11,13253.0,,3098.0,1716.0,1610.0
177.5,2015-05-12,5405.0,,2309.0,1709.0,767.0
179.9,2015-05-13,9209.0,,2637.0,1719.0,1134.0
178.7,2015-05-14,6111.0,,2377.0,1714.0,833.0
177.8,2015-05-15,5188.0,,2276.0,1710.0,736.0
176.0,2015-05-16,10923.0,,2764.0,1702.0,1266.0
174.6,2015-05-17,11522.0,,2927.0,1695.0,1393.0
178.8,2015-05-18,5323.0,,2500.0,1714.0,968.0
179.5,2015-05-19,13258.0,,3032.0,1717.0,1518.0
177.3,2015-05-20,4758.0,,2275.0,1707.0,717.0
177.3,2015-05-21,8956.0,,2681.0,1708.0,1221.0
176.6,2015-05-22,8300.0,,2645.0,1704.0,1152.0
,2015-05-23,15371.0,,3377.0,1709.0,1960.0
178.7,2015-05-24,1654.0,,2161.0,1714.0,353.0
178.8,2015-05-25,1881.0,,2214.0,1714.0,420.0
176.2,2015-05-26,4437.0,,2310.0,1703.0,699.0
174.9,2015-05-27,4683.0,,2176.0,1697.0,602.0
173.8,2015-05-28,10000.0,,2725.0,1692.0,1230.0
174.4,2015-05-29,4302.0,,2226.0,1695.0,660.0
172.7,2015-05-30,7659.0,,2410.0,1687.0,844.0
172.6,2015-05-31,10696.0,,2693.0,1686.0,1176.0
174.8,2015-06-01,6346.0,,2417.0,1696.0,911.0
175.1,2015-06-02,6574.0,,2383.0,1698.0,879.0
174.6,2015-06-03,13087.0,,3009.0,1695.0,1502.0
173.5,2015-06-04,3841.0,,2174.0,1690.0,591.0
174.0,2015-06-05,5771.0,,2291.0,1693.0,742.0
172.0,2015-06-06,12506.0,,2864.0,1684.0,1373.0
170.5,2015-06-07,11528.0,,2930.0,1677.0,1450.0
173.4,2015-06-08,6978.0,,2512.0,1690.0,990.0
174.4,2015-06-09,4485.0,,2236.0,1695.0,630.0
173.9,2015-06-10,9265.0,,2671.0,1692.0,1115.0
